Country,Category,Year,value
Netherlands,Food and non-alcoholic beverages,1999,16.678
Netherlands,"Alcoholic Beverages, Tobacco, and Narcotics",1999,5.210999999999999
Netherlands,Clothing and footwear,1999,7.609000000000001
Netherlands,"Housing, Water, Electricity, Gas and Other Fuels",1999,19.834000000000003
Netherlands,"Furnishings, household equipment and routine household maintenance",1999,9.841
Netherlands,Health,1999,0.6719999999999999
Netherlands,Transport,1999,13.777000000000001
Netherlands,Communication,1999,2.426
Netherlands,Recreation and culture,1999,13.469000000000001
Netherlands,Education,1999,0.48899999999999993
Netherlands,Restaurants and hotels,1999,5.25
Netherlands,Miscellaneous goods and services,1999,4.744
Norway,Food and non-alcoholic beverages,1999,15.770000000000003
Norway,"Alcoholic Beverages, Tobacco, and Narcotics",1999,3.205
Norway,Clothing and footwear,1999,7.190000000000002
Norway,"Housing, Water, Electricity, Gas and Other Fuels",1999,17.628000000000004
Norway,"Furnishings, household equipment and routine household maintenance",1999,8.544000000000002
Norway,Health,1999,0.9050000000000002
Norway,Transport,1999,21.947000000000006
Norway,Communication,1999,2.3790000000000004
Norway,Recreation and culture,1999,13.702000000000004
Norway,Education,1999,0.21500000000000005
Norway,Restaurants and hotels,1999,4.601000000000001
Norway,Miscellaneous goods and services,1999,3.9140000000000006
Poland,Food and non-alcoholic beverages,1999,31.01831018310183
Poland,"Alcoholic Beverages, Tobacco, and Narcotics",1999,6.501065010650106
Poland,Clothing and footwear,1999,7.1410714107141064
Poland,"Housing, Water, Electricity, Gas and Other Fuels",1999,18.45918459184592
Poland,"Furnishings, household equipment and routine household maintenance",1999,5.183051830518305
Poland,Health,1999,4.551045510455104
Poland,Transport,1999,7.742077420774207
Poland,Communication,1999,2.170021700217002
Poland,Recreation and culture,1999,6.228062280622805
Poland,Education,1999,1.153011530115301
Poland,Restaurants and hotels,1999,3.7320373203732036
Poland,Miscellaneous goods and services,1999,6.121061210612106
Portugal,Food and non-alcoholic beverages,1999,24.831999999999997
Portugal,"Alcoholic Beverages, Tobacco, and Narcotics",1999,3.5999999999999996
Portugal,Clothing and footwear,1999,7.951999999999999
Portugal,"Housing, Water, Electricity, Gas and Other Fuels",1999,10.892
Portugal,"Furnishings, household equipment and routine household maintenance",1999,8.684
Portugal,Health,1999,0.33999999999999997
Portugal,Transport,1999,22.851
Portugal,Communication,1999,2.4210000000000003
Portugal,Recreation and culture,1999,4.154
Portugal,Education,1999,0.11499999999999999
Portugal,Restaurants and hotels,1999,10.073
Portugal,Miscellaneous goods and services,1999,4.086
Romania,Food and non-alcoholic beverages,1999,43.678000000000004
Romania,"Alcoholic Beverages, Tobacco, and Narcotics",1999,3.8470000000000004
Romania,Clothing and footwear,1999,12.050000000000002
Romania,"Housing, Water, Electricity, Gas and Other Fuels",1999,13.680000000000003
Romania,"Furnishings, household equipment and routine household maintenance",1999,4.986000000000001
Romania,Health,1999,2.9620000000000006
Romania,Transport,1999,7.604000000000003
Romania,Communication,1999,1.4280000000000004
Romania,Recreation and culture,1999,3.6890000000000005
Romania,Education,1999,1.4680000000000004
Romania,Restaurants and hotels,1999,2.1020000000000003
Romania,Miscellaneous goods and services,1999,2.5060000000000007
Slovak Republic,Food and non-alcoholic beverages,1999,29.335293352933533
Slovak Republic,"Alcoholic Beverages, Tobacco, and Narcotics",1999,4.627046270462706
Slovak Republic,Clothing and footwear,1999,12.063120631206314
Slovak Republic,"Housing, Water, Electricity, Gas and Other Fuels",1999,13.878138781387817
Slovak Republic,"Furnishings, household equipment and routine household maintenance",1999,6.128061280612807
Slovak Republic,Health,1999,1.4480144801448016
Slovak Republic,Transport,1999,9.88609886098861
Slovak Republic,Communication,1999,1.5910159101591017
Slovak Republic,Recreation and culture,1999,9.51309513095131
Slovak Republic,Education,1999,1.1550115501155014
Slovak Republic,Restaurants and hotels,1999,5.210052100521006
Slovak Republic,Miscellaneous goods and services,1999,5.165051650516506
Slovenia,Food and non-alcoholic beverages,1999,26.77
Slovenia,"Alcoholic Beverages, Tobacco, and Narcotics",1999,3.2900000000000005
Slovenia,Clothing and footwear,1999,8.93
Slovenia,"Housing, Water, Electricity, Gas and Other Fuels",1999,12.920000000000002
Slovenia,"Furnishings, household equipment and routine household maintenance",1999,7.290000000000002
Slovenia,Health,1999,0.6300000000000001
Slovenia,Transport,1999,16.060000000000002
Slovenia,Communication,1999,1.3900000000000003
Slovenia,Recreation and culture,1999,6.75
Slovenia,Education,1999,1.07
Slovenia,Restaurants and hotels,1999,7.200000000000001
Slovenia,Miscellaneous goods and services,1999,7.700000000000001
Spain,Food and non-alcoholic beverages,1999,26.738
Spain,"Alcoholic Beverages, Tobacco, and Narcotics",1999,3.5740000000000007
Spain,Clothing and footwear,1999,11.57
Spain,"Housing, Water, Electricity, Gas and Other Fuels",1999,11.372000000000002
Spain,"Furnishings, household equipment and routine household maintenance",1999,6.480000000000001
Spain,Health,1999,0.7340000000000001
Spain,Transport,1999,14.130000000000004
Spain,Communication,1999,1.6030000000000002
Spain,Recreation and culture,1999,7.017000000000001
Spain,Education,1999,0.129
Spain,Restaurants and hotels,1999,12.139000000000001
Spain,Miscellaneous goods and services,1999,4.514
Sweden,Food and non-alcoholic beverages,1999,17.64764704705906
Sweden,"Alcoholic Beverages, Tobacco, and Narcotics",1999,5.068898622027559
Sweden,Clothing and footwear,1999,7.417851642967141
Sweden,"Housing, Water, Electricity, Gas and Other Fuels",1999,20.599588008239834
Sweden,"Furnishings, household equipment and routine household maintenance",1999,6.412871742565149
Sweden,Health,1999,0.37899242015159695
Sweden,Transport,1999,17.70264594708106
Sweden,Communication,1999,3.7839243215135703
Sweden,Recreation and culture,1999,11.548769024619506
Sweden,Education,1999,0.16299674006519868
Sweden,Restaurants and hotels,1999,5.644887102257956
Sweden,Miscellaneous goods and services,1999,3.6309273814523717
Switzerland,Food and non-alcoholic beverages,1999,
Switzerland,"Alcoholic Beverages, Tobacco, and Narcotics",1999,
Switzerland,Clothing and footwear,1999,
Switzerland,"Housing, Water, Electricity, Gas and Other Fuels",1999,
Switzerland,"Furnishings, household equipment and routine household maintenance",1999,
Switzerland,Health,1999,
Switzerland,Transport,1999,
Switzerland,Communication,1999,
Switzerland,Recreation and culture,1999,
Switzerland,Education,1999,
Switzerland,Restaurants and hotels,1999,
Switzerland,Miscellaneous goods and services,1999,
Turkey,Food and non-alcoholic beverages,1999,32.632000000000005
Turkey,"Alcoholic Beverages, Tobacco, and Narcotics",1999,2.322
Turkey,Clothing and footwear,1999,11.751000000000001
Turkey,"Housing, Water, Electricity, Gas and Other Fuels",1999,16.037000000000003
Turkey,"Furnishings, household equipment and routine household maintenance",1999,8.627
Turkey,Health,1999,3.717000000000001
Turkey,Transport,1999,10.955
Turkey,Communication,1999,2.1390000000000002
Turkey,Recreation and culture,1999,3.248
Turkey,Education,1999,1.9220000000000002
Turkey,Restaurants and hotels,1999,3.946
Turkey,Miscellaneous goods and services,1999,2.704
United Kingdom,Food and non-alcoholic beverages,1999,14.099999999999998
United Kingdom,"Alcoholic Beverages, Tobacco, and Narcotics",1999,6.3
United Kingdom,Clothing and footwear,1999,6.800000000000001
United Kingdom,"Housing, Water, Electricity, Gas and Other Fuels",1999,13.3
United Kingdom,"Furnishings, household equipment and routine household maintenance",1999,9.2
United Kingdom,Health,1999,0.7000000000000001
United Kingdom,Transport,1999,16.7
United Kingdom,Communication,1999,2.3
United Kingdom,Recreation and culture,1999,13.3
United Kingdom,Education,1999,1.0
United Kingdom,Restaurants and hotels,1999,11.5
United Kingdom,Miscellaneous goods and services,1999,4.8
Austria,Food and non-alcoholic beverages,2000,13.110000000000003
Austria,"Alcoholic Beverages, Tobacco, and Narcotics",2000,3.9820000000000007
Austria,Clothing and footwear,2000,8.265000000000002
Austria,"Housing, Water, Electricity, Gas and Other Fuels",2000,13.928
Austria,"Furnishings, household equipment and routine household maintenance",2000,9.000000000000002
Austria,Health,2000,1.9090000000000003
Austria,Transport,2000,14.52
Austria,Communication,2000,3.2070000000000003
Austria,Recreation and culture,2000,11.632000000000001
Austria,Education,2000,0.7400000000000001
Austria,Restaurants and hotels,2000,14.327000000000004
Austria,Miscellaneous goods and services,2000,5.38
Belgium,Food and non-alcoholic beverages,2000,18.334
Belgium,"Alcoholic Beverages, Tobacco, and Narcotics",2000,3.363
Belgium,Clothing and footwear,2000,7.776999999999999
Belgium,"Housing, Water, Electricity, Gas and Other Fuels",2000,15.003
Belgium,"Furnishings, household equipment and routine household maintenance",2000,8.132
Belgium,Health,2000,3.2189999999999994
Belgium,Transport,2000,14.875
Belgium,Communication,2000,2.257
Belgium,Recreation and culture,2000,11.132
Belgium,Education,2000,0.46699999999999997
Belgium,Restaurants and hotels,2000,8.315
Belgium,Miscellaneous goods and services,2000,7.126
Bulgaria,Food and non-alcoholic beverages,2000,41.79641796417964
Bulgaria,"Alcoholic Beverages, Tobacco, and Narcotics",2000,4.756047560475605
Bulgaria,Clothing and footwear,2000,6.733067330673307
Bulgaria,"Housing, Water, Electricity, Gas and Other Fuels",2000,15.867158671586715
Bulgaria,"Furnishings, household equipment and routine household maintenance",2000,4.147041470414704
Bulgaria,Health,2000,3.8920389203892043
Bulgaria,Transport,2000,8.314083140831409
Bulgaria,Communication,2000,2.776027760277603
Bulgaria,Recreation and culture,2000,3.720037200372004
Bulgaria,Education,2000,0.6210062100621005
Bulgaria,Restaurants and hotels,2000,3.6880368803688035
Bulgaria,Miscellaneous goods and services,2000,3.689036890368904
Croatia,Food and non-alcoholic beverages,2000,28.068000000000005
Croatia,"Alcoholic Beverages, Tobacco, and Narcotics",2000,6.203000000000001
Croatia,Clothing and footwear,2000,7.4959999999999996
Croatia,"Housing, Water, Electricity, Gas and Other Fuels",2000,11.988000000000001
Croatia,"Furnishings, household equipment and routine household maintenance",2000,6.6400000000000015
Croatia,Health,2000,2.7370000000000005
Croatia,Transport,2000,12.221000000000002
Croatia,Communication,2000,3.0060000000000002
Croatia,Recreation and culture,2000,7.489000000000001
Croatia,Education,2000,1.1490000000000002
Croatia,Restaurants and hotels,2000,6.779000000000002
Croatia,Miscellaneous goods and services,2000,6.224000000000001
Cyprus,Food and non-alcoholic beverages,2000,20.304796952030483
Cyprus,"Alcoholic Beverages, Tobacco, and Narcotics",2000,3.675963240367596
Cyprus,Clothing and footwear,2000,10.49989500104999
Cyprus,"Housing, Water, Electricity, Gas and Other Fuels",2000,5.714942850571495
Cyprus,"Furnishings, household equipment and routine household maintenance",2000,6.765932340676593
Cyprus,Health,2000,4.225957740422595
Cyprus,Transport,2000,16.317836821631783
Cyprus,Communication,2000,2.5119748802511976
Cyprus,Recreation and culture,2000,7.756922430775692
Cyprus,Education,2000,1.8469815301846981
Cyprus,Restaurants and hotels,2000,12.487875121248788
Cyprus,Miscellaneous goods and services,2000,7.890921090789092
Czech Republic,Food and non-alcoholic beverages,2000,23.309533809323813
Czech Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2000,5.456890862182757
Czech Republic,Clothing and footwear,2000,7.701845963080737
Czech Republic,"Housing, Water, Electricity, Gas and Other Fuels",2000,17.46565068698626
Czech Republic,"Furnishings, household equipment and routine household maintenance",2000,7.50184996300074
Czech Republic,Health,2000,1.110977780444391
Czech Republic,Transport,2000,10.775784484310314
Czech Republic,Communication,2000,2.336953260934781
Czech Republic,Recreation and culture,2000,11.33877322453551
Czech Republic,Education,2000,0.25999480010399795
Czech Republic,Restaurants and hotels,2000,6.876862462750745
Czech Republic,Miscellaneous goods and services,2000,5.8648827023459535
Denmark,Food and non-alcoholic beverages,2000,16.16932338646773
Denmark,"Alcoholic Beverages, Tobacco, and Narcotics",2000,5.983119662393248
Denmark,Clothing and footwear,2000,6.304126082521651
Denmark,"Housing, Water, Electricity, Gas and Other Fuels",2000,18.260365207304147
Denmark,"Furnishings, household equipment and routine household maintenance",2000,7.075141502830057
Denmark,Health,2000,2.611052221044421
Denmark,Transport,2000,16.466329326586532
Denmark,Communication,2000,1.9000380007600155
Denmark,Recreation and culture,2000,11.874237484749695
Denmark,Education,2000,0.8760175203504071
Denmark,Restaurants and hotels,2000,5.401108022160443
Denmark,Miscellaneous goods and services,2000,7.0791415828316575
Estonia,Food and non-alcoholic beverages,2000,30.991690083099172
Estonia,"Alcoholic Beverages, Tobacco, and Narcotics",2000,6.352936470635294
Estonia,Clothing and footwear,2000,8.299917000829991
Estonia,"Housing, Water, Electricity, Gas and Other Fuels",2000,23.355766442335575
Estonia,"Furnishings, household equipment and routine household maintenance",2000,5.464945350546494
Estonia,Health,2000,1.3329866701332986
Estonia,Transport,2000,7.550924490755093
Estonia,Communication,2000,2.6909730902690976
Estonia,Recreation and culture,2000,5.949940500594994
Estonia,Education,2000,0.19999800001999982
Estonia,Restaurants and hotels,2000,3.5629643703562968
Estonia,Miscellaneous goods and services,2000,4.246957530424695
Finland,Food and non-alcoholic beverages,2000,17.321
Finland,"Alcoholic Beverages, Tobacco, and Narcotics",2000,7.28
Finland,Clothing and footwear,2000,5.446000000000001
Finland,"Housing, Water, Electricity, Gas and Other Fuels",2000,15.831000000000003
Finland,"Furnishings, household equipment and routine household maintenance",2000,5.130000000000001
Finland,Health,2000,4.534000000000001
Finland,Transport,2000,16.257
Finland,Communication,2000,2.3930000000000002
Finland,Recreation and culture,2000,11.514000000000003
Finland,Education,2000,0.213
Finland,Restaurants and hotels,2000,9.393
Finland,Miscellaneous goods and services,2000,4.688000000000001
France,Food and non-alcoholic beverages,2000,16.921830781692183
France,"Alcoholic Beverages, Tobacco, and Narcotics",2000,4.137958620413796
France,Clothing and footwear,2000,5.8959410405895945
France,"Housing, Water, Electricity, Gas and Other Fuels",2000,14.782852171478286
